1499119086450185728,-0.02598,0.00912,-0.00052,0.62912,-0.77661,-0.03278,0.00248,-0.09860,0.02298,-0.00754,
1499119086550185984,-0.03779,0.01245,-0.00177,0.62926,-0.77607,-0.04091,0.00875,-0.11534,0.01880,-0.00794,
1499119086650185728,-0.04915,0.01400,-0.00205,0.62961,-0.77534,-0.04661,0.01635,-0.12062,0.01361,-0.00205,
1499119086750185984,-0.06258,0.01635,-0.00207,0.62937,-0.77489,-0.05344,0.02441,-0.12766,0.01643,0.00312,
1499119086850185984,-0.07577,0.01890,-0.00145,0.62862,-0.77480,-0.05785,0.03427,-0.10968,0.01533,0.00109,
1499119086950185728,-0.08628,0.02164,-0.00043,0.62793,-0.77461,-0.06171,0.04337,-0.07960,0.02123,0.00891,
1499119087050185984,-0.09210,0.02344,-0.00033,0.62770,-0.77414,-0.06428,0.05074,-0.04173,0.00278,-0.00853,
1499119087150185728,-0.08954,0.02381,-0.00098,0.62743,-0.77362,-0.07217,0.05135,0.03965,0.00440,-0.00241,
1499119087250185984,-0.08437,0.02561,0.00037,0.62691,-0.77560,-0.05508,0.04906,0.07273,0.02374,0.02742,
1499119087350185984,-0.07514,0.02779,0.00084,0.62635,-0.77703,-0.04837,0.03960,0.11673,0.00840,0.00515,
1499119087450185728,-0.06083,0.02736,-0.00062,0.62662,-0.77775,-0.04252,0.02548,0.17524,-0.01085,-0.02612,
1499119087550185984,-0.04092,0.02648,-0.00287,0.62628,-0.77876,-0.03460,0.01049,0.22015,-0.00193,-0.01637,
1499119087650185728,-0.01989,0.02436,-0.00430,0.62484,-0.78020,-0.02871,-0.00597,0.21378,-0.02441,-0.02440,
1499119087750185984,0.00022,0.02232,-0.00591,0.62302,-0.78154,-0.02201,-0.02349,0.18610,-0.00799,-0.01040,
1499119087850185984,0.01932,0.02054,-0.00693,0.62107,-0.78266,-0.01346,-0.03916,0.17269,-0.00823,-0.00515,
1499119087950185728,0.03566,0.01857,-0.00795,0.61910,-0.78346,-0.00897,-0.05320,0.12316,-0.01254,-0.01261,
1499119088050185984,0.04589,0.01854,-0.00738,0.61696,-0.78436,-0.00857,-0.06374,0.07332,0.01523,0.02324,
1499119088150185728,0.05175,0.02090,-0.00476,0.61631,-0.78469,-0.00362,-0.06638,0.01218,0.02911,0.02534,
1499119088250185984,0.04841,0.02321,-0.00346,0.61658,-0.78471,-0.00736,-0.06323,-0.08106,0.01724,0.00198,
1499119088350185984,0.03915,0.02491,-0.00414,0.61743,-0.78433,-0.01915,-0.05699,-0.11698,0.01817,-0.01680,
1499119088450185728,0.02499,0.02738,-0.00580,0.61943,-0.78318,-0.03001,-0.04506,-0.18022,0.02091,-0.03022,
1499119088550185984,0.00677,0.03001,-0.00897,0.62160,-0.78149,-0.04312,-0.03204,-0.20256,0.03171,-0.03451,
1499119088650185728,-0.01376,0.03465,-0.01034,0.62306,-0.78004,-0.05469,-0.01854,-0.22928,0.04843,0.00381,
1499119088750185984,-0.03482,0.03989,-0.00919,0.62339,-0.77988,-0.05616,-0.00382,-0.21566,0.05029,0.01309,
1499119088850185984,-0.05583,0.04453,-0.00771,0.62329,-0.77957,-0.06071,0.01003,-0.22035,0.03094,0.00955,
1499119088950185728,-0.07510,0.04709,-0.00759,0.62290,-0.77908,-0.06711,0.02279,-0.17551,0.02200,0.01084,
1499119089050185984,-0.09085,0.04726,-0.00660,0.62181,-0.77903,-0.07266,0.03441,-0.13546,0.00698,0.02077,
1499119089150185728,-0.10089,0.04805,-0.00420,0.62067,-0.77884,-0.07862,0.04477,-0.05388,0.02892,0.01465,
1499119089250185984,-0.10126,0.04857,-0.00407,0.62014,-0.77880,-0.07906,0.05134,-0.01390,-0.00681,0.01531,
1499119089350185984,-0.09615,0.04540,-0.00367,0.61981,-0.78003,-0.06961,0.05049,0.04496,-0.05028,-0.00527,
1499119089450185728,-0.08852,0.03906,-0.00419,0.62066,-0.78031,-0.06300,0.04401,0.08523,-0.07436,-0.00761,
1499119089550185984,-0.07604,0.03167,-0.00527,0.62136,-0.78059,-0.05939,0.03263,0.13194,-0.07558,-0.01772,
1499119089650185728,-0.05897,0.02440,-0.00684,0.62194,-0.78069,-0.05825,0.01773,0.18526,-0.05879,-0.01521,
1499119089750185984,-0.03888,0.01884,-0.00688,0.62202,-0.78166,-0.04573,0.00266,0.19589,-0.04051,-0.00275,
1499119089850185984,-0.01827,0.01438,-0.00609,0.62133,-0.78287,-0.03019,-0.01222,0.21135,-0.02040,0.00730,
1499119089950185728,0.00255,0.01017,-0.00631,0.62123,-0.78279,-0.02368,-0.02741,0.19811,-0.05565,-0.02201,
1499119090050185984,0.02143,0.00294,-0.00924,0.62072,-0.78252,-0.02446,-0.04208,0.17428,-0.07912,-0.03541,
1499119090150185728,0.04017,-0.00270,-0.01107,0.62023,-0.78224,-0.02487,-0.05283,0.18892,-0.04558,-0.01332,
1499119090250185984,0.05683,-0.00408,-0.01229,0.62030,-0.78215,-0.01083,-0.05797,0.13680,-0.00905,-0.00581,
1499119090350185984,0.06425,-0.00307,-0.01215,0.62068,-0.78160,-0.00637,-0.06189,0.02792,0.00983,0.00591,
1499119090450185728,0.06260,-0.00275,-0.01179,0.62125,-0.78118,-0.00753,-0.06124,-0.06572,0.00138,-0.00548,
1499119090550185984,0.05391,-0.00325,-0.01405,0.62203,-0.78042,-0.02279,-0.05914,-0.10221,-0.00257,-0.02561,
1499119090650185728,0.04213,-0.00253,-0.01563,0.62379,-0.77934,-0.02936,-0.05149,-0.14043,0.01575,-0.00330,
1499119090750185984,0.02719,0.00018,-0.01546,0.62504,-0.77868,-0.03610,-0.04089,-0.15221,0.03303,0.00957,
1499119090850185984,0.01142,0.00237,-0.01548,0.62626,-0.77812,-0.03973,-0.02733,-0.18006,0.02636,0.00176,
1499119090950185728,-0.00720,0.00369,-0.01617,0.62694,-0.77746,-0.04805,-0.01376,-0.19381,0.01587,-0.01561,
1499119091050185984,-0.02663,0.00541,-0.01612,0.62751,-0.77644,-0.05815,0.00033,-0.20368,0.01245,0.01037,
1499119091150185728,-0.04551,0.00577,-0.01587,0.62668,-0.77600,-0.06996,0.01445,-0.18222,-0.00584,-0.01573,
1499119091250185984,-0.06229,0.00725,-0.01623,0.62652,-0.77439,-0.08379,0.02785,-0.11704,0.01241,-0.00604,
1499119091350185984,-0.07354,0.01011,-0.01565,0.62597,-0.77437,-0.08234,0.04155,-0.10623,0.02036,-0.00193,
1499119091450185728,-0.08246,0.01094,-0.01530,0.62576,-0.77397,-0.08397,0.04839,-0.02994,0.00257,-0.01514,
1499119091550185984,-0.08054,0.00820,-0.01781,0.62634,-0.77291,-0.08893,0.04899,0.09131,-0.02991,-0.03719,
1499119091650185728,-0.06770,0.00521,-0.01858,0.62678,-0.77314,-0.08557,0.04560,0.14873,-0.03180,0.01700,
1499119091750185984,-0.05170,-0.00050,-0.01776,0.62720,-0.77306,-0.08823,0.03497,0.17756,-0.05663,-0.00842,
1499119091850185984,-0.03047,-0.00653,-0.01984,0.62769,-0.77249,-0.09412,0.02016,0.23470,-0.05415,-0.00904,
1499119091950185728,-0.00433,-0.01351,-0.02047,0.62748,-0.77306,-0.09284,0.00558,0.27551,-0.06014,-0.01315,
1499119092050185984,0.02433,-0.02039,-0.02284,0.62781,-0.77257,-0.09437,-0.00854,0.28438,-0.05601,-0.04040,
1499119092150185728,0.05061,-0.02555,-0.02587,0.62789,-0.77026,-0.10921,-0.02299,0.24914,-0.03497,-0.02767,
1499119092250185984,0.07730,-0.02844,-0.02772,0.62742,-0.76982,-0.11242,-0.03281,0.24933,-0.02435,-0.01121,
1499119092350185984,0.09573,-0.03093,-0.02888,0.62617,-0.76959,-0.11749,-0.04290,0.10640,-0.02694,0.00982,
1499119092450185728,0.10433,-0.03132,-0.02781,0.62555,-0.76978,-0.11675,-0.04995,0.07183,-0.01288,-0.01418,
1499119092550185984,0.10845,-0.03199,-0.02899,0.62710,-0.76988,-0.10699,-0.05082,0.01449,-0.00665,-0.00159,
1499119092650185728,0.10513,-0.02976,-0.02835,0.63024,-0.76913,-0.09622,-0.04442,-0.01827,0.01246,0.01116,
1499119092750185984,0.10049,-0.02888,-0.02782,0.63245,-0.76850,-0.09040,-0.03528,-0.08034,0.00664,-0.00389,
1499119092850185984,0.08823,-0.02828,-0.02907,0.63379,-0.76540,-0.10807,-0.02813,-0.09924,0.00410,-0.01837,
1499119092950185728,0.07664,-0.02775,-0.03083,0.63552,-0.76361,-0.11312,-0.01491,-0.14410,0.00881,-0.00785,
1499119093050185984,0.06036,-0.02693,-0.03192,0.63673,-0.76112,-0.12356,-0.00023,-0.16825,0.03079,0.00103,
1499119093150185728,0.04359,-0.02323,-0.03203,0.63752,-0.75863,-0.13335,0.01648,-0.15734,0.06085,0.01184,
1499119093250185984,0.02814,-0.01735,-0.03268,0.63776,-0.75636,-0.14146,0.03409,-0.15072,0.06108,-0.01829,
1499119093350185984,0.01409,-0.01103,-0.03536,0.63800,-0.75229,-0.15658,0.04999,-0.12667,0.05339,-0.02150,
1499119093450185728,0.00298,-0.00407,-0.03720,0.63787,-0.74870,-0.16799,0.06595,-0.08965,0.05368,-0.01056,
1499119093550185984,-0.00332,0.00228,-0.03905,0.63711,-0.74622,-0.17453,0.08233,-0.04655,0.06594,-0.01649,
1499119093650185728,-0.00666,0.00850,-0.03923,0.63539,-0.74389,-0.18272,0.09754,-0.02252,0.05329,-0.00328,
1499119093750185984,-0.01028,0.01280,-0.03963,0.63432,-0.73881,-0.19945,0.10965,-0.03817,0.05573,-0.02267,
1499119093850185984,-0.01624,0.01841,-0.04204,0.63353,-0.72829,-0.23414,0.11585,-0.09238,0.06867,-0.01391,
1499119093950185728,-0.02897,0.02689,-0.04299,0.63229,-0.72233,-0.25094,0.12442,-0.16947,0.11011,-0.00920,
1499119094050185984,-0.04988,0.03842,-0.04485,0.63088,-0.71756,-0.26417,0.13153,-0.26298,0.12269,-0.01654,
1499119094150185728,-0.07966,0.05271,-0.04583,0.62957,-0.71359,-0.27552,0.13607,-0.35733,0.15281,0.00109,
1499119094250185984,-0.11666,0.07024,-0.04565,0.62853,-0.71008,-0.28639,0.13679,-0.42077,0.17228,0.02235,
1499119094350185984,-0.15696,0.09200,-0.04607,0.62801,-0.70430,-0.30228,0.13485,-0.41658,0.22912,-0.02501,
1499119094450185728,-0.19935,0.11502,-0.04624,0.62702,-0.69658,-0.32351,0.13024,-0.43962,0.21735,0.01648,
1499119094550185984,-0.23993,0.14024,-0.04898,0.62700,-0.69435,-0.32907,0.12827,-0.38349,0.25406,-0.03541,
1499119094650185728,-0.27644,0.16810,-0.05007,0.62683,-0.69165,-0.33543,0.12727,-0.35788,0.28131,-0.00351,
1499119094750185984,-0.31048,0.19881,-0.05178,0.62666,-0.68732,-0.34469,0.12683,-0.33350,0.34332,-0.03117,
1499119094850185984,-0.34256,0.23724,-0.05442,0.62696,-0.68432,-0.34970,0.12785,-0.33184,0.40563,-0.01998,
1499119094950185728,-0.37686,0.27992,-0.05910,0.62777,-0.67955,-0.35761,0.12741,-0.32660,0.44088,-0.07712,
1499119095050185984,-0.41214,0.32746,-0.06602,0.62826,-0.66603,-0.38290,0.12281,-0.35390,0.50001,-0.05427,
1499119095150185728,-0.44585,0.38096,-0.07088,0.62962,-0.66400,-0.38341,0.12521,-0.31220,0.55860,-0.04054,
1499119095250185984,-0.47695,0.43879,-0.06929,0.62904,-0.66877,-0.37367,0.13200,-0.30516,0.58119,0.07591,
1499119095350185984,-0.50760,0.49505,-0.06304,0.62734,-0.67865,-0.35552,0.13958,-0.30135,0.53585,0.03806,
1499119095450185728,-0.53808,0.54723,-0.06017,0.62633,-0.68434,-0.34396,0.14520,-0.28883,0.52918,0.00521,
1499119095550185984,-0.56816,0.60079,-0.05886,0.62620,-0.68652,-0.33837,0.14856,-0.30157,0.51433,-0.00201,
1499119095650185728,-0.59829,0.65197,-0.05907,0.62550,-0.69522,-0.31988,0.15193,-0.34304,0.51479,0.02673,
1499119095750185984,-0.63444,0.70521,-0.05569,0.62544,-0.70327,-0.30106,0.15362,-0.36981,0.52798,0.02401,
1499119095850185984,-0.67169,0.76153,-0.05359,0.62606,-0.71853,-0.25700,0.16033,-0.34640,0.55547,-0.00576,
1499119095950185728,-0.70785,0.81389,-0.05230,0.62594,-0.73038,-0.21906,0.16357,-0.36220,0.46558,0.02522,
1499119096050185984,-0.74675,0.85618,-0.04666,0.62480,-0.73283,-0.21835,0.15780,-0.39696,0.40938,0.04888,
1499119096150185728,-0.78387,0.89615,-0.04358,0.62430,-0.73691,-0.20859,0.15394,-0.34293,0.41485,0.01170,
1499119096250185984,-0.81498,0.93707,-0.04251,0.62319,-0.74388,-0.18575,0.15415,-0.27718,0.41247,0.00493,
1499119096350185984,-0.84306,0.97668,-0.04343,0.62378,-0.74374,-0.18541,0.15289,-0.28934,0.43370,-0.02336,
1499119096450185728,-0.87150,1.02047,-0.04797,0.62629,-0.73737,-0.20351,0.15046,-0.28215,0.47073,-0.04936,
1499119096550185984,-0.89933,1.07070,-0.05177,0.62787,-0.73295,-0.21380,0.15117,-0.28744,0.53846,-0.02508,
1499119096650185728,-0.93247,1.12527,-0.05386,0.62933,-0.72466,-0.23598,0.15207,-0.33339,0.59234,-0.02945,
1499119096750185984,-0.96827,1.18613,-0.05595,0.62900,-0.71861,-0.25090,0.15815,-0.36298,0.61662,-0.01370,
1499119096850185984,-1.00676,1.24303,-0.05498,0.62474,-0.72058,-0.24691,0.17177,-0.39376,0.58261,0.03997,
1499119096950185728,-1.04782,1.29722,-0.05068,0.61887,-0.72353,-0.24034,0.18903,-0.41608,0.53638,0.01158,
1499119097050185984,-1.08923,1.34704,-0.05037,0.61304,-0.72134,-0.24797,0.20580,-0.41406,0.47445,-0.00826,
1499119097150185728,-1.13194,1.38759,-0.04786,0.60700,-0.71705,-0.26062,0.22242,-0.42658,0.42364,0.00862,
1499119097250185984,-1.17535,1.42243,-0.04956,0.60049,-0.71711,-0.26111,0.23874,-0.46006,0.38259,-0.03397,
1499119097350185984,-1.22241,1.45895,-0.05186,0.59441,-0.71758,-0.25819,0.25512,-0.50803,0.40450,-0.01873,
1499119097450185728,-1.27470,1.49821,-0.05374,0.58921,-0.71532,-0.26296,0.26832,-0.54883,0.43220,-0.03197,
1499119097550185984,-1.33103,1.54171,-0.05454,0.58453,-0.71175,-0.27168,0.27915,-0.58720,0.46118,0.00506,
1499119097650185728,-1.38756,1.58665,-0.05044,0.58051,-0.70643,-0.28784,0.28479,-0.56691,0.41848,0.07832,
